MATERIAL;DESCRIPCION_MATERIAL;DESCRIPCION_MATERIAL_ENRIQUECIDO;DESCRIPCION_LARGA;EAN;DESCRIPCION_TALLA;DESCRIPCION_COLOR;IMAGEN_GRANDE;TIPO_PRENDA;COMPOSICION_ES;GENERO;MARCA;DEPARTAMENTO;CARACTERISTICA;TAGS;GRUPO_DESTINO
721714;Camiseta Poli Palo De Rosa S;Camiseta Poli Palo De Rosa S;<ul><li>Camiseta Manga corta con cuello redondo Ruche decorativo en mangas y ruedo Fit ajustado Prenda en tela Rib que brinda una mayor elasticidad .</li></ul>;7703081441184;S;PALO DE ROSA 27839;https://aatdtkgdoo.cloudimg.io/v7/http://www.gef.com.co/wcsstore/CrystalCo_CAT_AS/2019/Gef/ES-CO/Imagenes/Mujeres/CAMISAS/Poli/1000x1263/Camisa-Mujer-Poli-Palo-De-Rosa-27839-Frente-Gef.jpg?sharp=1&height=400&width=400;CAMISAS;0000-00-00 00:00:00.000000;FEMENINO;GEF;ADULTOS;MANGA CORTA;camiseta, camiseta para mujer, camiseta cuello redondo, camiseta basica mujer, basicos para mujer, camiseta con ruche en los bordes, camiseta palo de rosa, camiseta ajustada mujer, camiseta juvenil, basicos renovados mujer.;UNIVERSITARIAS
721714;Camiseta para Mujer Poli Palo de Rosa M;Camiseta Poli Palo De Rosa M;<ul><li>Camiseta Manga corta con cuello redondo Ruche decorativo en mangas y ruedo Fit ajustado Prenda en tela Rib que brinda una mayor elasticidad .</li></ul>;7703081441221;M;PALO DE ROSA 27839;https://aatdtkgdoo.cloudimg.io/v7/http://www.gef.com.co/wcsstore/CrystalCo_CAT_AS/2019/Gef/ES-CO/Imagenes/Mujeres/CAMISAS/Poli/1000x1263/Camisa-Mujer-Poli-Palo-De-Rosa-27839-Frente-Gef.jpg?sharp=1&height=400&width=400;CAMISAS;;FEMENINO;GEF;ADULTOS;MANGA CORTA;camiseta, camiseta para mujer, camiseta cuello redondo, camiseta basica mujer, basicos para mujer, camiseta con ruche en los bordes, camiseta palo de rosa, camiseta ajustada mujer, camiseta juvenil, basicos renovados mujer.;UNIVERSITARIAS
721714;Camiseta Poli Palo De Rosa L;Camiseta Poli Palo De Rosa L;<ul><li>Camiseta Manga corta con cuello redondo Ruche decorativo en mangas y ruedo Fit ajustado Prenda en tela Rib que brinda una mayor elasticidad .</li></ul>;7703081441269;L;PALO DE ROSA 27839;https://aatdtkgdoo.cloudimg.io/v7/http://www.gef.com.co/wcsstore/CrystalCo_CAT_AS/2019/Gef/ES-CO/Imagenes/Mujeres/CAMISAS/Poli/1000x1263/Camisa-Mujer-Poli-Palo-De-Rosa-27839-Frente-Gef.jpg?sharp=1&height=400&width=400;CAMISAS;;FEMENINO;GEF;ADULTOS;MANGA CORTA;camiseta, camiseta para mujer, camiseta cuello redondo, camiseta basica mujer, basicos para mujer, camiseta con ruche en los bordes, camiseta palo de rosa, camiseta ajustada mujer, camiseta juvenil, basicos renovados mujer.;UNIVERSITARIAS
721736;Camiseta Kiky para Mujer Blanca S;Camisa Kiky Blanca S;<ul><li>Camisa.</li><li>Manga sisa con volante.</li><li>Escote en V.</li><li>Tejido plano Poliéster con Elastano.</li><li>Silueta amplia.</li></ul>;7703081442105;S;BLANCO 900;https://aatdtkgdoo.cloudimg.io/v7/http://www.gef.com.co/wcsstore/CrystalCo_CAT_AS/2019/Gef/ES-CO/Imagenes/Mujer_Adulta/CAMISAS/Kiky/1000x1263/Camisa-Mujer-Adulta-Kiky-Blanco-900-Frente-Gef.jpg?sharp=1&height=400&width=400;CAMISAS;;FEMENINO;GEF;ADULTOS;MANGA CORTA;camiseta para mujer, camiseta cuello v, camiseta basica mujer, camiseta manga corta para mujer, basicos para mujer, camiseta en algodon para mujer, camiseta blanca, ropa para mujer, camiseta amplia mujer, camiseta con volantes.;MUJER ADULTA
721736;Camisa Kiky Rosada S;Camisa Kiky Rosada S;<ul><li>Camisa.</li><li>Manga sisa con volante.</li><li>Escote en V.</li><li>Tejido plano Poliéster con Elastano.</li><li>Silueta amplia.</li></ul>;7703081442112;S;ROSADO 3123;https://aatdtkgdoo.cloudimg.io/v7/http://www.gef.com.co/wcsstore/CrystalCo_CAT_AS/2019/Gef/ES-CO/Imagenes/Mujer_Adulta/CAMISAS/Kiky/1000x1263/Camisa-Mujer-Adulta-Kiky-Rosado-3123-Frente-Gef.jpg?sharp=1&height=400&width=400;CAMISAS;;FEMENINO;GEF;ADULTOS;MANGA CORTA;camiseta para mujer, camiseta cuello v, camiseta basica mujer, camiseta manga corta para mujer, basicos para mujer, camiseta en algodon para mujer, camiseta rosada, ropa para mujer, camiseta amplia mujer, camiseta con volantes.;MUJER ADULTA
721736;Camiseta Kiky para Mujer Azul S;Camisa Kiky Azul S;<ul><li>Camisa.</li><li>Manga sisa con volante.</li><li>Escote en V.</li><li>Tejido plano Poliéster con Elastano.</li><li>Silueta amplia.</li></ul>;7703081442129;S;AZUL 5758;https://aatdtkgdoo.cloudimg.io/v7/http://www.gef.com.co/wcsstore/CrystalCo_CAT_AS/2019/Gef/ES-CO/Imagenes/Mujer_Adulta/CAMISAS/Kiky/1000x1263/Camisa-Mujer-Adulta-Kiky-Azul-5758-Frente-Gef.jpg?sharp=1&height=400&width=400;CAMISAS;;FEMENINO;GEF;ADULTOS;MANGA CORTA;camiseta para mujer, camiseta cuello v, camiseta basica mujer, camiseta manga corta para mujer, basicos para mujer, camiseta en algodon para mujer, camiseta azul, ropa para mujer, camiseta amplia mujer, camiseta con volantes.;MUJER ADULTA
721736;Camisa Kiky Blanca M;Camisa Kiky Blanca M;<ul><li>Camisa.</li><li>Manga sisa con volante.</li><li>Escote en V.</li><li>Tejido plano Poliéster con Elastano.</li><li>Silueta amplia.</li></ul>;7703081442136;M;WHITE 900;https://aatdtkgdoo.cloudimg.io/v7/http://www.gef.com.co/wcsstore/CrystalCo_CAT_AS/2019/Gef/ES-CO/Imagenes/Mujer_Adulta/CAMISAS/Kiky/1000x1263/Camisa-Mujer-Adulta-Kiky-Blanco-900-Frente-Gef.jpg?sharp=1&height=400&width=400;CAMISAS;;FEMENINO;GEF;ADULTOS;MANGA CORTA;camiseta para mujer, camiseta cuello v, camiseta basica mujer, camiseta manga corta para mujer, basicos para mujer, camiseta en algodon para mujer, camiseta blanca, ropa para mujer, camiseta amplia mujer, camiseta con volantes.;MUJER ADULTA
721736;Camisa Kiky Rosada M;Camisa Kiky Rosada M;<ul><li>Camisa.</li><li>Manga sisa con volante.</li><li>Escote en V.</li><li>Tejido plano Poliéster con Elastano.</li><li>Silueta amplia.</li></ul>;7703081442143;M;ROSADO 3123;https://aatdtkgdoo.cloudimg.io/v7/http://www.gef.com.co/wcsstore/CrystalCo_CAT_AS/2019/Gef/ES-CO/Imagenes/Mujer_Adulta/CAMISAS/Kiky/1000x1263/Camisa-Mujer-Adulta-Kiky-Rosado-3123-Frente-Gef.jpg?sharp=1&height=400&width=400;CAMISAS;0000-00-00 00:00:00.000000;FEMENINO;GEF;ADULTOS;MANGA CORTA;camiseta para mujer, camiseta cuello v, camiseta basica mujer, camiseta manga corta para mujer, basicos para mujer, camiseta en algodon para mujer, camiseta rosada, ropa para mujer, camiseta amplia mujer, camiseta con volantes.;MUJER ADULTA
721736;Camiseta Kiky para Mujer Azul M;Camisa Kiky Azul M;<ul><li>Camisa.</li><li>Manga sisa con volante.</li><li>Escote en V.</li><li>Tejido plano Poliéster con Elastano.</li><li>Silueta amplia.</li></ul>;7703081442150;M;AZUL 5758;https://aatdtkgdoo.cloudimg.io/v7/http://www.gef.com.co/wcsstore/CrystalCo_CAT_AS/2019/Gef/ES-CO/Imagenes/Mujer_Adulta/CAMISAS/Kiky/1000x1263/Camisa-Mujer-Adulta-Kiky-Azul-5758-Frente-Gef.jpg?sharp=1&height=400&width=400;CAMISAS;;FEMENINO;GEF;ADULTOS;MANGA CORTA;camiseta para mujer, camiseta cuello v, camiseta basica mujer, camiseta manga corta para mujer, basicos para mujer, camiseta en algodon para mujer, camiseta azul, ropa para mujer, camiseta amplia mujer, camiseta con volantes.;MUJER ADULTA
721736;Camiseta Kiky para Mujer Blanca L;Camisa Kiky Blanca L;<ul><li>Camisa.</li><li>Manga sisa con volante.</li><li>Escote en V.</li><li>Tejido plano Poliéster con Elastano.</li><li>Silueta amplia.</li></ul>;7703081442167;L;BLANCO 900;https://aatdtkgdoo.cloudimg.io/v7/http://www.gef.com.co/wcsstore/CrystalCo_CAT_AS/2019/Gef/ES-CO/Imagenes/Mujer_Adulta/CAMISAS/Kiky/1000x1263/Camisa-Mujer-Adulta-Kiky-Blanco-900-Frente-Gef.jpg?sharp=1&height=400&width=400;CAMISAS;;FEMENINO;GEF;ADULTOS;MANGA CORTA;camiseta para mujer, camiseta cuello v, camiseta basica mujer, camiseta manga corta para mujer, basicos para mujer, camiseta en algodon para mujer, camiseta blanca, ropa para mujer, camiseta amplia mujer, camiseta con volantes.;MUJER ADULTA
721736;Camisa Kiky Rosada L;Camisa Kiky Rosada L;<ul><li>Camisa.</li><li>Manga sisa con volante.</li><li>Escote en V.</li><li>Tejido plano Poliéster con Elastano.</li><li>Silueta amplia.</li></ul>;7703081442174;L;ROSADO 3123;https://aatdtkgdoo.cloudimg.io/v7/http://www.gef.com.co/wcsstore/CrystalCo_CAT_AS/2019/Gef/ES-CO/Imagenes/Mujer_Adulta/CAMISAS/Kiky/1000x1263/Camisa-Mujer-Adulta-Kiky-Rosado-3123-Frente-Gef.jpg?sharp=1&height=400&width=400;CAMISAS;0000-00-00 00:00:00.000000;FEMENINO;GEF;ADULTOS;MANGA CORTA;camiseta para mujer, camiseta cuello v, camiseta basica mujer, camiseta manga corta para mujer, basicos para mujer, camiseta en algodon para mujer, camiseta rosada, ropa para mujer, camiseta amplia mujer, camiseta con volantes.;MUJER ADULTA
721736;Camiseta Kiky para Mujer Azul L;Camisa Kiky Azul L;<ul><li>Camisa.</li><li>Manga sisa con volante.</li><li>Escote en V.</li><li>Tejido plano Poliéster con Elastano.</li><li>Silueta amplia.</li></ul>;7703081442181;L;AZUL 5758;https://aatdtkgdoo.cloudimg.io/v7/http://www.gef.com.co/wcsstore/CrystalCo_CAT_AS/2019/Gef/ES-CO/Imagenes/Mujer_Adulta/CAMISAS/Kiky/1000x1263/Camisa-Mujer-Adulta-Kiky-Azul-5758-Frente-Gef.jpg?sharp=1&height=400&width=400;CAMISAS;;FEMENINO;GEF;ADULTOS;MANGA CORTA;camiseta para mujer, camiseta cuello v, camiseta basica mujer, camiseta manga corta para mujer, basicos para mujer, camiseta en algodon para mujer, camiseta azul, ropa para mujer, camiseta amplia mujer, camiseta con volantes.;MUJER ADULTA
721914;Camiseta para Junior Femenino Lacua Jr Amarilla 14;Camiseta Lacua Jr Amarilla 14;<ul><li>Camiseta.</li><li>Con cuello redondo y manga sisa.</li><li>Para junior femenino.</li><li>Elaborada en tejido de punto algodón y elastano.</li></ul>;7703081452845;14;AMARILLO 15660;https://aatdtkgdoo.cloudimg.io/v7/http://www.gef.com.co/wcsstore/CrystalCo_CAT_AS/2019/Gef/ES-CO/Imagenes/Junior_Femenino/CAMISETAS/Lacua_Jr/1000x1263/Camiseta-Junior-Femenino-Lacua-Jr-Amarillo-15660-Frente-Gef.jpg?sharp=1&height=400&width=400;CAMISETAS;;FEMENINO;GEF;JUNIOR;SISA ENTRADA;camiseta para niña, camiseta manga sisa para niña, camiseta amarilla, camiseta basica niña, esqueleto niña, ropa para niña, basicos para niña.;JUNIOR FEMENINO
721914;Camiseta Lacua Jr Amarilla 16;Camiseta Lacua Jr Amarilla 16;<ul><li>Camiseta.</li><li>Con cuello redondo y manga sisa.</li><li>Para junior femenino.</li><li>Elaborada en tejido de punto algodón y elastano.</li></ul>;7703081452869;16;AMARILLO 15660;https://aatdtkgdoo.cloudimg.io/v7/http://www.gef.com.co/wcsstore/CrystalCo_CAT_AS/2019/Gef/ES-CO/Imagenes/Junior_Femenino/CAMISETAS/Lacua_Jr/1000x1263/Camiseta-Junior-Femenino-Lacua-Jr-Amarillo-15660-Frente-Gef.jpg?sharp=1&height=400&width=400;CAMISETAS;0000-00-00 00:00:00.000000;FEMENINO;GEF;JUNIOR;SISA ENTRADA;camiseta para niña, camiseta manga sisa para niña, camiseta amarilla, camiseta basica niña, esqueleto niña, ropa para niña, basicos para niña.;JUNIOR FEMENINO
721914;Camiseta para Junior Femenino Lacua Jr Amarilla 18;Camiseta Lacua Jr Amarilla 18;<ul><li>Camiseta.</li><li>Con cuello redondo y manga sisa.</li><li>Para junior femenino.</li><li>Elaborada en tejido de punto algodón y elastano.</li></ul>;7703081452883;18;AMARILLO 15660;https://aatdtkgdoo.cloudimg.io/v7/http://www.gef.com.co/wcsstore/CrystalCo_CAT_AS/2019/Gef/ES-CO/Imagenes/Junior_Femenino/CAMISETAS/Lacua_Jr/1000x1263/Camiseta-Junior-Femenino-Lacua-Jr-Amarillo-15660-Frente-Gef.jpg?sharp=1&height=400&width=400;CAMISETAS;;FEMENINO;GEF;JUNIOR;SISA ENTRADA;camiseta para niña, camiseta manga sisa para niña, camiseta amarilla, camiseta basica niña, esqueleto niña, ropa para niña, basicos para niña.;JUNIOR FEMENINO
721914;Camiseta Lacua Jr Blanca 14;Camiseta Lacua Jr Blanca 14;<ul><li>Camiseta.</li><li>Con cuello redondo y manga sisa.</li><li>Para junior femenino.</li><li>Elaborada en tejido de punto algodón y elastano.</li></ul>;7703081453040;14;BLANCO 908;https://aatdtkgdoo.cloudimg.io/v7/http://www.gef.com.co/wcsstore/CrystalCo_CAT_AS/2019/Gef/ES-CO/Imagenes/Junior_Femenino/CAMISETAS/Lacua_Jr/1000x1263/Camiseta-Junior-Femenino-Lacua-Jr-Blanco-908-Frente-Gef.jpg?sharp=1&height=400&width=400;CAMISETAS;0000-00-00 00:00:00.000000;FEMENINO;GEF;JUNIOR;SISA ENTRADA;camiseta para niña, camiseta manga sisa para niña, camiseta blanca, camiseta basica niña, esqueleto niña, ropa para niña, basicos para niña.;JUNIOR FEMENINO
721914;Camiseta para Junior Femenino Lacua Jr Blanca 16;Camiseta Lacua Jr Blanca 16;<ul><li>Camiseta.</li><li>Con cuello redondo y manga sisa.</li><li>Para junior femenino.</li><li>Elaborada en tejido de punto algodón y elastano.</li></ul>;7703081453057;16;BLANCO 908;https://aatdtkgdoo.cloudimg.io/v7/http://www.gef.com.co/wcsstore/CrystalCo_CAT_AS/2019/Gef/ES-CO/Imagenes/Junior_Femenino/CAMISETAS/Lacua_Jr/1000x1263/Camiseta-Junior-Femenino-Lacua-Jr-Blanco-908-Frente-Gef.jpg?sharp=1&height=400&width=400;CAMISETAS;;FEMENINO;GEF;JUNIOR;SISA ENTRADA;camiseta para niña, camiseta manga sisa para niña, camiseta blanca, camiseta basica niña, esqueleto niña, ropa para niña, basicos para niña.;JUNIOR FEMENINO
721914;Camiseta Lacua Jr Blanca 18;Camiseta Lacua Jr Blanca 18;<ul><li>Camiseta.</li><li>Con cuello redondo y manga sisa.</li><li>Para junior femenino.</li><li>Elaborada en tejido de punto algodón y elastano.</li></ul>;7703081453064;18;BLANCO 908;https://aatdtkgdoo.cloudimg.io/v7/http://www.gef.com.co/wcsstore/CrystalCo_CAT_AS/2019/Gef/ES-CO/Imagenes/Junior_Femenino/CAMISETAS/Lacua_Jr/1000x1263/Camiseta-Junior-Femenino-Lacua-Jr-Blanco-908-Frente-Gef.jpg?sharp=1&height=400&width=400;CAMISETAS;;FEMENINO;GEF;JUNIOR;SISA ENTRADA;camiseta para niña, camiseta manga sisa para niña, camiseta blanca, camiseta basica niña, esqueleto niña, ropa para niña, basicos para niña.;JUNIOR FEMENINO
601908;Camiseta para Niña Antonia Rosada 4;Camiseta Antonia Kids Rosado Estampado 4;<ul><li>Camiseta.</li><li>Silueta ajustada, escote redondo y tiras.</li><li>Para niña.</li><li>Elaborada en tejido de punto algodón y elastano.</li></ul>;7703081479996;4;ROSADO 3123;https://aatdtkgdoo.cloudimg.io/v7/http://www.gef.com.co/wcsstore/CrystalCo_CAT_AS/2020/GEF/ES-CO/Imagenes/Ninas/CAMISETAS/Antonia_Kids/1000x1263/Camiseta-Nina-Antonia-Kids-Rosado-3123-Frente-Gef.jpg?sharp=1&height=400&width=400;CAMISETAS;0000-00-00 00:00:00.000000;FEMENINO;GEF;NIÑOS;TIRAS;camiseta, camiseta para niña, camiseta algodon, camiseta manga sisa, camiseta rosada;NIÑAS
601908;Camiseta para Niña Antonia Rosada 6;Camiseta Antonia Kids Rosado Estampado 6;<ul><li>Camiseta.</li><li>Silueta ajustada, escote redondo y tiras.</li><li>Para niña.</li><li>Elaborada en tejido de punto algodón y elastano.</li></ul>;7703081480008;6;ROSADO 3123;https://aatdtkgdoo.cloudimg.io/v7/http://www.gef.com.co/wcsstore/CrystalCo_CAT_AS/2020/GEF/ES-CO/Imagenes/Ninas/CAMISETAS/Antonia_Kids/1000x1263/Camiseta-Nina-Antonia-Kids-Rosado-3123-Frente-Gef.jpg?sharp=1&height=400&width=400;CAMISETAS;0000-00-00 00:00:00.000000;FEMENINO;GEF;NIÑOS;TIRAS;camiseta, camiseta para niña, camiseta algodon, camiseta manga sisa, camiseta rosada;NIÑAS
601908;Camiseta Antonia Kids Rosado Estampado 8;Camiseta Antonia Kids Rosado Estampado 8;<ul><li>Camiseta.</li><li>Silueta ajustada, escote redondo y tiras.</li><li>Para niña.</li><li>Elaborada en tejido de punto algodón y elastano.</li></ul>;7703081480015;8;ROSADO ESTAMPADO 39702;https://aatdtkgdoo.cloudimg.io/v7/http://www.gef.com.co/wcsstore/CrystalCo_CAT_AS/2020/GEF/ES-CO/Imagenes/Ninas/CAMISETAS/Antonia_Kids/1000x1263/Camiseta-Nina-Antonia-Kids-Rosado-3123-Frente-Gef.jpg?sharp=1&height=400&width=400;CAMISETAS;0000-00-00 00:00:00.000000;FEMENINO;GEF;NIÑOS;TIRAS;camiseta, camiseta para niña, camiseta algodon, camiseta manga sisa, camiseta rosada;NIÑAS
601908;Camiseta para Niña Antonia Rosada 10;Camiseta Antonia Kids Rosado Estampado 10;<ul><li>Camiseta.</li><li>Silueta ajustada, escote redondo y tiras.</li><li>Para niña.</li><li>Elaborada en tejido de punto algodón y elastano.</li></ul>;7703081480343;10;ROSADO 3123;https://aatdtkgdoo.cloudimg.io/v7/http://www.gef.com.co/wcsstore/CrystalCo_CAT_AS/2020/GEF/ES-CO/Imagenes/Ninas/CAMISETAS/Antonia_Kids/1000x1263/Camiseta-Nina-Antonia-Kids-Rosado-3123-Frente-Gef.jpg?sharp=1&height=400&width=400;CAMISETAS;0000-00-00 00:00:00.000000;FEMENINO;GEF;NIÑOS;TIRAS;camiseta, camiseta para niña, camiseta algodon, camiseta manga sisa, camiseta rosada;NIÑAS
601908;Camiseta para Niña Antonia Rosada 12;Camiseta Antonia Kids Rosado Estampado 12;<ul><li>Camiseta.</li><li>Silueta ajustada, escote redondo y tiras.</li><li>Para niña.</li><li>Elaborada en tejido de punto algodón y elastano.</li></ul>;7703081480350;12;ROSADO 3123;https://aatdtkgdoo.cloudimg.io/v7/http://www.gef.com.co/wcsstore/CrystalCo_CAT_AS/2020/GEF/ES-CO/Imagenes/Ninas/CAMISETAS/Antonia_Kids/1000x1263/Camiseta-Nina-Antonia-Kids-Rosado-3123-Frente-Gef.jpg?sharp=1&height=400&width=400;CAMISETAS;0000-00-00 00:00:00.000000;FEMENINO;GEF;NIÑOS;TIRAS;camiseta, camiseta para niña, camiseta algodon, camiseta manga sisa, camiseta rosada;NIÑAS
700965;Short Godi Kd Blanco Estampado 4;Short Godi Kd Blanco Estampado 4;<ul><li>Short.</li><li>Silueta ajustada con 4 bolsillos, elástico ajustable en la parte interna de la cintura y cierre de cremallera con botón.</li><li>Para niña.</li><li>Elaborado en tejido plano algodón y elastano.</li></ul>;7703081480510;4;BLANCO ESTAMPADO 39690;https://aatdtkgdoo.cloudimg.io/v7/http://www.gef.com.co/wcsstore/CrystalCo_CAT_AS/2020/GEF/ES-CO/Imagenes/Ninas/BERMUDAS/Godi_Kd/1000x1263/Bermuda-Nina-Godi-Kd-Blanco-951-Frente-Gef.jpg?sharp=1&height=400&width=400;PANTALONES;0000-00-00 00:00:00.000000;FEMENINO;GEF;NIÑOS;;short, short para niña, short algodón, short blanco, estampado, mochos;NIÑAS
707705;Vestido para Niña Noelia Blanco 4;Vestido Noelia Blanco 4;<ul><li>Vestido.</li><li>Corto con cuello redondo y manga corta Tiene corte en la cintura y falda con leve recogido ?Para niña.</li><li>Elaborado en tejido de punto algodón.</li></ul>;7703081480565;4;BLANCO 951;https://aatdtkgdoo.cloudimg.io/v7/http://www.gef.com.co/wcsstore/CrystalCo_CAT_AS/2020/GEF/ES-CO/Imagenes/Ninas/VESTIDOS/Noelia/1000x1263/Vestido-Nina-Noelia-Blanco-951-Frente-Gef.jpg?sharp=1&height=400&width=400;VESTIDOS;0000-00-00 00:00:00.000000;FEMENINO;GEF;NIÑOS;SIN INTERIOR;vestido, vestido para niña, vestido en algodon, con elastico, estampado, vestido blanco, estampado flores;NIÑAS
707705;Vestido Noelia Azul Cobalto 4;Vestido Noelia Azul Cobalto 4;<ul><li>Vestido.</li><li>Corto con cuello redondo y manga corta Tiene corte en la cintura y falda con leve recogido ?Para niña.</li><li>Elaborado en tejido de punto algodón.</li></ul>;7703081480572;4;AZUL COBALTO 5757;https://aatdtkgdoo.cloudimg.io/v7/http://www.gef.com.co/wcsstore/CrystalCo_CAT_AS/2020/GEF/ES-CO/Imagenes/Ninas/VESTIDOS/Noelia/1000x1263/Vestido-Nina-Noelia-Azul-Cobalto-5757-Frente-Gef.jpg?sharp=1&height=400&width=400;VESTIDOS;0000-00-00 00:00:00.000000;FEMENINO;GEF;NIÑOS;SIN INTERIOR;vestido, vestido para niña, vestido en algodon, con elastico, estampado, vestido azul, azul cobalto, estampado flores;NIÑAS
707705;Vestido para Niña Noelia Blanco 6;Vestido Noelia Blanco 6;<ul><li>Vestido.</li><li>Corto con cuello redondo y manga corta Tiene corte en la cintura y falda con leve recogido ?Para niña.</li><li>Elaborado en tejido de punto algodón.</li></ul>;7703081480602;6;BLANCO 951;https://aatdtkgdoo.cloudimg.io/v7/http://www.gef.com.co/wcsstore/CrystalCo_CAT_AS/2020/GEF/ES-CO/Imagenes/Ninas/VESTIDOS/Noelia/1000x1263/Vestido-Nina-Noelia-Blanco-951-Frente-Gef.jpg?sharp=1&height=400&width=400;VESTIDOS;0000-00-00 00:00:00.000000;FEMENINO;GEF;NIÑOS;SIN INTERIOR;vestido, vestido para niña, vestido en algodon, con elastico, estampado, vestido blanco, estampado flores;NIÑAS
707705;Vestido para Niña Noelia Azul cobalto 6;Vestido Noelia Azul Cobalto 6;<ul><li>Vestido.</li><li>Corto con cuello redondo y manga corta Tiene corte en la cintura y falda con leve recogido ?Para niña.</li><li>Elaborado en tejido de punto algodón.</li></ul>;7703081480619;6;AZUL COBALTO 5757;https://aatdtkgdoo.cloudimg.io/v7/http://www.gef.com.co/wcsstore/CrystalCo_CAT_AS/2020/GEF/ES-CO/Imagenes/Ninas/VESTIDOS/Noelia/1000x1263/Vestido-Nina-Noelia-Azul-Cobalto-5757-Frente-Gef.jpg?sharp=1&height=400&width=400;VESTIDOS;0000-00-00 00:00:00.000000;FEMENINO;GEF;NIÑOS;SIN INTERIOR;vestido, vestido para niña, vestido en algodon, con elastico, estampado, vestido azul, azul cobalto, estampado flores;NIÑAS
707705;Vestido para Niña Noelia Blanco 8;Vestido Noelia Blanco 8;<ul><li>Vestido.</li><li>Corto con cuello redondo y manga corta Tiene corte en la cintura y falda con leve recogido ?Para niña.</li><li>Elaborado en tejido de punto algodón.</li></ul>;7703081480640;8;BLANCO 951;https://aatdtkgdoo.cloudimg.io/v7/http://www.gef.com.co/wcsstore/CrystalCo_CAT_AS/2020/GEF/ES-CO/Imagenes/Ninas/VESTIDOS/Noelia/1000x1263/Vestido-Nina-Noelia-Blanco-951-Frente-Gef.jpg?sharp=1&height=400&width=400;VESTIDOS;0000-00-00 00:00:00.000000;FEMENINO;GEF;NIÑOS;SIN INTERIOR;vestido, vestido para niña, vestido en algodon, con elastico, estampado, vestido blanco, estampado flores;NIÑAS
707705;Vestido para Niña Noelia Azul cobalto 8;Vestido Noelia Azul Cobalto 8;<ul><li>Vestido.</li><li>Corto con cuello redondo y manga corta Tiene corte en la cintura y falda con leve recogido ?Para niña.</li><li>Elaborado en tejido de punto algodón.</li></ul>;7703081480657;8;AZUL COBALTO 5757;https://aatdtkgdoo.cloudimg.io/v7/http://www.gef.com.co/wcsstore/CrystalCo_CAT_AS/2020/GEF/ES-CO/Imagenes/Ninas/VESTIDOS/Noelia/1000x1263/Vestido-Nina-Noelia-Azul-Cobalto-5757-Frente-Gef.jpg?sharp=1&height=400&width=400;VESTIDOS;0000-00-00 00:00:00.000000;FEMENINO;GEF;NIÑOS;SIN INTERIOR;vestido, vestido para niña, vestido en algodon, con elastico, estampado, vestido azul, azul cobalto, estampado flores;NIÑAS
707705;Vestido Noelia Blanco 10;Vestido Noelia Blanco 10;<ul><li>Vestido.</li><li>Corto con cuello redondo y manga corta Tiene corte en la cintura y falda con leve recogido ?Para niña.</li><li>Elaborado en tejido de punto algodón.</li></ul>;7703081480688;10;BLANCO 951;https://aatdtkgdoo.cloudimg.io/v7/http://www.gef.com.co/wcsstore/CrystalCo_CAT_AS/2020/GEF/ES-CO/Imagenes/Ninas/VESTIDOS/Noelia/1000x1263/Vestido-Nina-Noelia-Blanco-951-Frente-Gef.jpg?sharp=1&height=400&width=400;VESTIDOS;0000-00-00 00:00:00.000000;FEMENINO;GEF;NIÑOS;SIN INTERIOR;vestido, vestido para niña, vestido en algodon, con elastico, estampado, vestido blanco, estampado flores;NIÑAS
707705;Vestido para Niña Noelia Azul cobalto 10;Vestido Noelia Azul Cobalto 10;<ul><li>Vestido.</li><li>Corto con cuello redondo y manga corta Tiene corte en la cintura y falda con leve recogido ?Para niña.</li><li>Elaborado en tejido de punto algodón.</li></ul>;7703081480695;10;AZUL COBALTO 5757;https://aatdtkgdoo.cloudimg.io/v7/http://www.gef.com.co/wcsstore/CrystalCo_CAT_AS/2020/GEF/ES-CO/Imagenes/Ninas/VESTIDOS/Noelia/1000x1263/Vestido-Nina-Noelia-Azul-Cobalto-5757-Frente-Gef.jpg?sharp=1&height=400&width=400;VESTIDOS;0000-00-00 00:00:00.000000;FEMENINO;GEF;NIÑOS;SIN INTERIOR;vestido, vestido para niña, vestido en algodon, con elastico, estampado, vestido azul, azul cobalto, estampado flores;NIÑAS
707705;Vestido para Niña Noelia Blanco 12;Vestido Noelia Blanco 12;<ul><li>Vestido.</li><li>Corto con cuello redondo y manga corta Tiene corte en la cintura y falda con leve recogido ?Para niña.</li><li>Elaborado en tejido de punto algodón.</li></ul>;7703081480725;12;BLANCO 951;https://aatdtkgdoo.cloudimg.io/v7/http://www.gef.com.co/wcsstore/CrystalCo_CAT_AS/2020/GEF/ES-CO/Imagenes/Ninas/VESTIDOS/Noelia/1000x1263/Vestido-Nina-Noelia-Blanco-951-Frente-Gef.jpg?sharp=1&height=400&width=400;VESTIDOS;0000-00-00 00:00:00.000000;FEMENINO;GEF;NIÑOS;SIN INTERIOR;vestido, vestido para niña, vestido en algodon, con elastico, estampado, vestido blanco, estampado flores;NIÑAS
